State,Year,Season,Crop,Area,Rainfall,Production
Chhattisgarh,2012,Kharif,Urad,5768.0,1377.4,1691.0
Chhattisgarh,2012,Rabi,Barley,665.0,1377.4,609.0
Chhattisgarh,2012,Rabi,Gram,852.0,1377.4,722.0
Chhattisgarh,2012,Rabi,Khesari,358.0,1377.4,164.0
Chhattisgarh,2012,Rabi,Linseed,2307.0,1377.4,857.0
Chhattisgarh,2012,Rabi,Masoor,514.0,1377.4,167.0
Chhattisgarh,2012,Rabi,Moong(Green Gram),44.0,1377.4,7.0
Chhattisgarh,2012,Rabi,Peas & beans (Pulses),1098.0,1377.4,500.0
Chhattisgarh,2012,Rabi,Potato,2871.0,1377.4,18579.0
Chhattisgarh,2012,Rabi,Rapeseed &Mustard,4251.0,1377.4,2210.0
Chhattisgarh,2012,Rabi,Wheat,6531.0,1377.4,9103.0
Chhattisgarh,2012,Whole Year,Coriander,195.0,1377.4,36.0
Chhattisgarh,2012,Whole Year,Dry chillies,487.0,1377.4,461.0
Chhattisgarh,2012,Whole Year,Dry ginger,362.0,1377.4,453.0
Chhattisgarh,2012,Whole Year,Garlic,333.0,1377.4,831.0
Chhattisgarh,2012,Whole Year,Onion,748.0,1377.4,1938.0
Chhattisgarh,2012,Whole Year,Sugarcane,811.0,1377.4,2931.0
Chhattisgarh,2012,Whole Year,Sweet potato,320.0,1377.4,1735.0
Chhattisgarh,2012,Whole Year,Turmeric,236.0,1377.4,213.0
Chhattisgarh,2013,Kharif,Arhar/Tur,4222.0,1420.0,2328.0
Chhattisgarh,2013,Kharif,Groundnut,3450.0,1420.0,4509.0
Chhattisgarh,2013,Kharif,Horse-gram,2554.0,1420.0,775.0
Chhattisgarh,2013,Kharif,Maize,11661.0,1420.0,22187.0
Chhattisgarh,2013,Kharif,Moong(Green Gram),52.0,1420.0,10.0
Chhattisgarh,2013,Kharif,Ragi,492.0,1420.0,129.0
Chhattisgarh,2013,Kharif,Rice,108262.0,1420.0,189774.0
Chhattisgarh,2013,Kharif,Sesamum,1454.0,1420.0,447.0
Chhattisgarh,2013,Kharif,Small millets,5992.0,1420.0,1421.0
Chhattisgarh,2013,Kharif,Sunflower,9.0,1420.0,2.0
Chhattisgarh,2013,Kharif,Urad,5725.0,1420.0,1831.0
Chhattisgarh,2013,Rabi,Barley,618.0,1420.0,625.0
Chhattisgarh,2013,Rabi,Gram,929.0,1420.0,765.0
Chhattisgarh,2013,Rabi,Khesari,343.0,1420.0,197.0
Chhattisgarh,2013,Rabi,Linseed,2389.0,1420.0,1122.0
Chhattisgarh,2013,Rabi,Masoor,578.0,1420.0,203.0
Chhattisgarh,2013,Rabi,Moong(Green Gram),25.0,1420.0,5.0
Chhattisgarh,2013,Rabi,Peas & beans (Pulses),1017.0,1420.0,441.0
Chhattisgarh,2013,Rabi,Potato,2971.0,1420.0,12853.0
Chhattisgarh,2013,Rabi,Rapeseed &Mustard,4599.0,1420.0,2486.0
Chhattisgarh,2013,Rabi,Wheat,6624.0,1420.0,10312.0
Chhattisgarh,2013,Whole Year,Coriander,227.0,1420.0,57.0
Chhattisgarh,2013,Whole Year,Dry chillies,514.0,1420.0,413.0
Chhattisgarh,2013,Whole Year,Dry ginger,346.0,1420.0,334.0
Chhattisgarh,2013,Whole Year,Garlic,391.0,1420.0,975.0
Chhattisgarh,2013,Whole Year,Jowar,328.0,1420.0,191.0
Chhattisgarh,2013,Whole Year,Onion,879.0,1420.0,5928.0
Chhattisgarh,2013,Whole Year,Sugarcane,1311.0,1420.0,3659.0
Chhattisgarh,2013,Whole Year,Sweet potato,333.0,1420.0,1565.0
Chhattisgarh,2013,Whole Year,Turmeric,258.0,1420.0,194.0
Chhattisgarh,2014,Kharif,Arhar/Tur,4258.0,1278.7,2299.0
Chhattisgarh,2014,Kharif,Groundnut,3544.0,1278.7,5058.0
Chhattisgarh,2014,Kharif,Horse-gram,2867.0,1278.7,856.0
Chhattisgarh,2014,Kharif,Maize,10489.0,1278.7,18783.0
Chhattisgarh,2014,Kharif,Moong(Green Gram),57.0,1278.7,11.0
Chhattisgarh,2014,Kharif,Ragi,333.0,1278.7,88.0
Chhattisgarh,2014,Kharif,Rice,106865.0,1278.7,196547.0
Chhattisgarh,2014,Kharif,Sesamum,1468.0,1278.7,684.0
Chhattisgarh,2014,Kharif,Small millets,6129.0,1278.7,1697.0
Chhattisgarh,2014,Kharif,Sunflower,3.0,1278.7,1.0
Chhattisgarh,2014,Kharif,Urad,5688.0,1278.7,2004.0
Chhattisgarh,2014,Rabi,Barley,629.0,1278.7,651.0
Chhattisgarh,2014,Rabi,Gram,940.0,1278.7,860.0
Chhattisgarh,2014,Rabi,Khesari,331.0,1278.7,309.0
Chhattisgarh,2014,Rabi,Linseed,2208.0,1278.7,924.0
Chhattisgarh,2014,Rabi,Masoor,579.0,1278.7,188.0
Chhattisgarh,2014,Rabi,Moong(Green Gram),14.0,1278.7,2.0
Chhattisgarh,2014,Rabi,Peas & beans (Pulses),1020.0,1278.7,442.0
Chhattisgarh,2014,Rabi,Potato,2891.0,1278.7,15430.0
Chhattisgarh,2014,Rabi,Rapeseed &Mustard,4610.0,1278.7,2268.0
Chhattisgarh,2014,Rabi,Wheat,6872.0,1278.7,13163.0
Chhattisgarh,2014,Whole Year,Coriander,220.0,1278.7,44.0
Chhattisgarh,2014,Whole Year,Dry chillies,531.0,1278.7,266.0
Chhattisgarh,2014,Whole Year,Dry ginger,256.0,1278.7,345.0
Chhattisgarh,2014,Whole Year,Garlic,203.0,1278.7,531.0
Chhattisgarh,2014,Whole Year,Jowar,322.0,1278.7,257.0
Chhattisgarh,2014,Whole Year,Onion,675.0,1278.7,2390.0
Chhattisgarh,2014,Whole Year,Sugarcane,1951.0,1278.7,13599.0
Chhattisgarh,2014,Whole Year,Sweet potato,394.0,1278.7,2136.0
Chhattisgarh,2014,Whole Year,Turmeric,257.0,1278.7,232.0
Chhattisgarh,2000,Kharif,Arhar/Tur,13363.0,906.3,7005.0
Chhattisgarh,2000,Kharif,Groundnut,7802.0,906.3,7965.0
Chhattisgarh,2000,Kharif,Horse-gram,12134.0,906.3,3216.0
Chhattisgarh,2000,Kharif,Jowar,1720.0,906.3,1362.0
Chhattisgarh,2000,Kharif,Maize,37317.0,906.3,50437.0
Chhattisgarh,2000,Kharif,Moong(Green Gram),73.0,906.3,13.0
Chhattisgarh,2000,Kharif,Ragi,924.0,906.3,222.0
Chhattisgarh,2000,Kharif,Rice,309313.0,906.3,194681.0
Chhattisgarh,2000,Kharif,Sesamum,4707.0,906.3,791.0
Chhattisgarh,2000,Kharif,Small millets,47858.0,906.3,11256.0
Chhattisgarh,2000,Kharif,Urad,16092.0,906.3,4537.0
Chhattisgarh,2000,Rabi,Barley,3722.0,906.3,3107.0
Chhattisgarh,2000,Rabi,Gram,2994.0,906.3,1565.0
Chhattisgarh,2000,Rabi,Khesari,371.0,906.3,155.0
Chhattisgarh,2000,Rabi,Linseed,9871.0,906.3,2284.0
Chhattisgarh,2000,Rabi,Masoor,2069.0,906.3,651.0
Chhattisgarh,2000,Rabi,Moong(Green Gram),10.0,906.3,1.0
Chhattisgarh,2000,Rabi,Peas & beans (Pulses),2853.0,906.3,1259.0
Chhattisgarh,2000,Rabi,Rapeseed &Mustard,20923.0,906.3,7387.0
Chhattisgarh,2000,Rabi,Wheat,18658.0,906.3,27559.0
Chhattisgarh,2000,Whole Year,Banana,13.0,906.3,390.0
Chhattisgarh,2000,Whole Year,Coriander,438.0,906.3,95.0
Chhattisgarh,2000,Whole Year,Dry chillies,547.0,906.3,131.0
Chhattisgarh,2000,Whole Year,Dry ginger,317.0,906.3,391.0
Chhattisgarh,2000,Whole Year,Garlic,385.0,906.3,1072.0
Chhattisgarh,2000,Whole Year,Onion,883.0,906.3,6369.0
Chhattisgarh,2000,Whole Year,Potato,5092.0,906.3,37145.0
Chhattisgarh,2000,Whole Year,Sugarcane,705.0,906.3,2208.0
Chhattisgarh,2000,Whole Year,Sweet potato,896.0,906.3,5263.0
Chhattisgarh,2000,Whole Year,Turmeric,268.0,906.3,337.0
Chhattisgarh,2001,Kharif,Arhar/Tur,12911.0,1600.1,5681.0
Chhattisgarh,2001,Kharif,Bajra,2.0,1600.1,1.0
Chhattisgarh,2001,Kharif,Cotton(lint),5.0,1600.1,6.0
Chhattisgarh,2001,Kharif,Groundnut,7870.0,1600.1,9937.0
Chhattisgarh,2001,Kharif,Horse-gram,10996.0,1600.1,3233.0
Chhattisgarh,2001,Kharif,Jowar,1631.0,1600.1,1559.0
Chhattisgarh,2001,Kharif,Maize,37070.0,1600.1,21275.0
Chhattisgarh,2001,Kharif,Moong(Green Gram),93.0,1600.1,18.0
Chhattisgarh,2001,Kharif,Ragi,910.0,1600.1,230.0
Chhattisgarh,2001,Kharif,Rice,314482.0,1600.1,411096.0
Chhattisgarh,2001,Kharif,Sesamum,4423.0,1600.1,1099.0
Chhattisgarh,2001,Kharif,Small millets,44721.0,1600.1,12712.0
Chhattisgarh,2001,Kharif,Sunflower,125.0,1600.1,38.0
Chhattisgarh,2001,Kharif,Urad,15727.0,1600.1,4860.0
Chhattisgarh,2001,Rabi,Barley,3417.0,1600.1,2789.0
Chhattisgarh,2001,Rabi,Gram,3141.0,1600.1,2024.0
Chhattisgarh,2001,Rabi,Khesari,433.0,1600.1,209.0
Chhattisgarh,2001,Rabi,Linseed,10285.0,1600.1,2766.0
Chhattisgarh,2001,Rabi,Masoor,2173.0,1600.1,731.0
Chhattisgarh,2001,Rabi,Moong(Green Gram),13.0,1600.1,2.0
Chhattisgarh,2001,Rabi,Peas & beans (Pulses),2511.0,1600.1,1107.0
Chhattisgarh,2001,Rabi,Rapeseed &Mustard,20786.0,1600.1,8136.0
Chhattisgarh,2001,Rabi,Wheat,19918.0,1600.1,26290.0
Chhattisgarh,2001,Whole Year,Banana,21.0,1600.1,678.0
Chhattisgarh,2001,Whole Year,Coriander,500.0,1600.1,112.0
Chhattisgarh,2001,Whole Year,Dry chillies,582.0,1600.1,301.0
Chhattisgarh,2001,Whole Year,Dry ginger,422.0,1600.1,512.0
Chhattisgarh,2001,Whole Year,Garlic,438.0,1600.1,1183.0
Chhattisgarh,2001,Whole Year,Onion,1003.0,1600.1,7950.0
Chhattisgarh,2001,Whole Year,Potato,5372.0,1600.1,37537.0
Chhattisgarh,2001,Whole Year,Sugarcane,1032.0,1600.1,3283.0
Chhattisgarh,2001,Whole Year,Sweet potato,489.0,1600.1,2695.0
Chhattisgarh,2001,Whole Year,Turmeric,304.0,1600.1,274.0
Chhattisgarh,2002,Kharif,Arhar/Tur,14955.0,990.2,7383.0
Chhattisgarh,2002,Kharif,Cotton(lint),4.0,990.2,5.0
Chhattisgarh,2002,Kharif,Groundnut,7707.0,990.2,10037.0
Chhattisgarh,2002,Kharif,Horse-gram,10765.0,990.2,2697.0
Chhattisgarh,2002,Kharif,Jowar,1639.0,990.2,855.0
Chhattisgarh,2002,Kharif,Maize,37543.0,990.2,46668.0
Chhattisgarh,2002,Kharif,Moong(Green Gram),93.0,990.2,17.0
Chhattisgarh,2002,Kharif,Ragi,733.0,990.2,139.0
Chhattisgarh,2002,Kharif,Rice,311106.0,990.2,221033.0
Chhattisgarh,2002,Kharif,Sesamum,4429.0,990.2,1189.0
Chhattisgarh,2002,Kharif,Small millets,42943.0,990.2,9646.0
Chhattisgarh,2002,Kharif,Sunflower,63.0,990.2,17.0
Chhattisgarh,2002,Kharif,Urad,15691.0,990.2,4594.0
Chhattisgarh,2002,Rabi,Barley,3354.0,990.2,2791.0
Chhattisgarh,2002,Rabi,Gram,2924.0,990.2,1688.0
Chhattisgarh,2002,Rabi,Khesari,413.0,990.2,230.0
Chhattisgarh,2002,Rabi,Linseed,9651.0,990.2,3159.0
Chhattisgarh,2002,Rabi,Masoor,2184.0,990.2,687.0
Chhattisgarh,2002,Rabi,Moong(Green Gram),10.0,990.2,2.0
Chhattisgarh,2002,Rabi,Peas & beans (Pulses),3037.0,990.2,1251.0
Chhattisgarh,2002,Rabi,Rapeseed &Mustard,20665.0,990.2,7930.0
Chhattisgarh,2002,Rabi,Wheat,19673.0,990.2,26815.0
Chhattisgarh,2002,Whole Year,Banana,14.0,990.2,439.0
Chhattisgarh,2002,Whole Year,Coriander,513.0,990.2,97.0
Chhattisgarh,2002,Whole Year,Dry chillies,578.0,990.2,457.0
Chhattisgarh,2002,Whole Year,Dry ginger,398.0,990.2,452.0
Chhattisgarh,2002,Whole Year,Garlic,466.0,990.2,1259.0
Chhattisgarh,2002,Whole Year,Onion,1038.0,990.2,7916.0
Chhattisgarh,2002,Whole Year,Potato,5518.0,990.2,34797.0
Chhattisgarh,2002,Whole Year,Sugarcane,885.0,990.2,2730.0
Chhattisgarh,2002,Whole Year,Sweet potato,801.0,990.2,4922.0
Chhattisgarh,2002,Whole Year,Turmeric,311.0,990.2,281.0
Chhattisgarh,2003,Kharif,Arhar/Tur,14754.0,1694.3,9747.0
Chhattisgarh,2003,Kharif,Cotton(lint),4.0,1694.3,4.0
Chhattisgarh,2003,Kharif,Groundnut,7892.0,1694.3,9094.0
Chhattisgarh,2003,Kharif,Horse-gram,10360.0,1694.3,2996.0
Chhattisgarh,2003,Kharif,Jowar,1653.0,1694.3,1550.0
Chhattisgarh,2003,Kharif,Maize,37051.0,1694.3,48897.0
Chhattisgarh,2003,Kharif,Moong(Green Gram),78.0,1694.3,15.0
Chhattisgarh,2003,Kharif,Ragi,721.0,1694.3,174.0
Chhattisgarh,2003,Kharif,Rice,314170.0,1694.3,404374.0
Chhattisgarh,2003,Kharif,Sesamum,4573.0,1694.3,1375.0
Chhattisgarh,2003,Kharif,Small millets,40768.0,1694.3,11449.0
Chhattisgarh,2003,Kharif,Sunflower,52.0,1694.3,15.0
Chhattisgarh,2003,Kharif,Urad,15891.0,1694.3,5169.0
Chhattisgarh,2003,Rabi,Barley,3633.0,1694.3,3677.0
Chhattisgarh,2003,Rabi,Gram,3209.0,1694.3,2593.0
Chhattisgarh,2003,Rabi,Khesari,411.0,1694.3,223.0
Chhattisgarh,2003,Rabi,Linseed,10083.0,1694.3,3009.0
Chhattisgarh,2003,Rabi,Masoor,2191.0,1694.3,724.0
Chhattisgarh,2003,Rabi,Moong(Green Gram),12.0,1694.3,3.0
Chhattisgarh,2003,Rabi,Peas & beans (Pulses),2818.0,1694.3,1263.0
Chhattisgarh,2003,Rabi,Rapeseed &Mustard,20375.0,1694.3,8890.0
Chhattisgarh,2003,Rabi,Wheat,20556.0,1694.3,25168.0
Chhattisgarh,2003,Whole Year,Banana,12.0,1694.3,376.0
Chhattisgarh,2003,Whole Year,Coriander,594.0,1694.3,134.0
Chhattisgarh,2003,Whole Year,Dry chillies,633.0,1694.3,381.0
Chhattisgarh,2003,Whole Year,Dry ginger,426.0,1694.3,509.0
Chhattisgarh,2003,Whole Year,Garlic,531.0,1694.3,1457.0
Chhattisgarh,2003,Whole Year,Onion,1166.0,1694.3,7187.0
Chhattisgarh,2003,Whole Year,Potato,5857.0,1694.3,27352.0
Chhattisgarh,2003,Whole Year,Sugarcane,1143.0,1694.3,3580.0
Chhattisgarh,2003,Whole Year,Sweet potato,869.0,1694.3,4868.0
Chhattisgarh,2003,Whole Year,Turmeric,315.0,1694.3,299.0
Chhattisgarh,2004,Kharif,Arhar/Tur,15046.0,1144.5,8538.0
Chhattisgarh,2004,Kharif,Groundnut,7728.0,1144.5,8343.0
Chhattisgarh,2004,Kharif,Horse-gram,9430.0,1144.5,2273.0
Chhattisgarh,2004,Kharif,Jowar,1593.0,1144.5,1078.0
Chhattisgarh,2004,Kharif,Maize,37078.0,1144.5,49598.0
Chhattisgarh,2004,Kharif,Moong(Green Gram),72.0,1144.5,13.0
Chhattisgarh,2004,Kharif,Ragi,656.0,1144.5,130.0
Chhattisgarh,2004,Kharif,Rice,310959.0,1144.5,299182.0
Chhattisgarh,2004,Kharif,Sesamum,4746.0,1144.5,1556.0
Chhattisgarh,2004,Kharif,Small millets,13987.0,1144.5,9110.0
Chhattisgarh,2004,Kharif,Sunflower,47.0,1144.5,14.0
Chhattisgarh,2004,Kharif,Urad,15498.0,1144.5,4453.0
Chhattisgarh,2004,Rabi,Barley,3345.0,1144.5,3095.0
Chhattisgarh,2004,Rabi,Gram,3268.0,1144.5,1644.0
Chhattisgarh,2004,Rabi,Khesari,448.0,1144.5,206.0
Chhattisgarh,2004,Rabi,Linseed,9982.0,1144.5,2317.0
Chhattisgarh,2004,Rabi,Masoor,2189.0,1144.5,677.0
Chhattisgarh,2004,Rabi,Moong(Green Gram),16.0,1144.5,3.0
Chhattisgarh,2004,Rabi,Peas & beans (Pulses),3289.0,1144.5,1379.0
Chhattisgarh,2004,Rabi,Rapeseed &Mustard,20507.0,1144.5,8224.0
Chhattisgarh,2004,Rabi,Wheat,19601.0,1144.5,20672.0
Chhattisgarh,2004,Whole Year,Banana,10.0,1144.5,281.0
Chhattisgarh,2004,Whole Year,Coriander,528.0,1144.5,112.0
Chhattisgarh,2004,Whole Year,Dry chillies,624.0,1144.5,320.0
Chhattisgarh,2004,Whole Year,Dry ginger,419.0,1144.5,460.0
Chhattisgarh,2004,Whole Year,Garlic,529.0,1144.5,1363.0
Chhattisgarh,2004,Whole Year,Onion,1144.0,1144.5,5697.0
Chhattisgarh,2004,Whole Year,Potato,6038.0,1144.5,33097.0
Chhattisgarh,2004,Whole Year,Sugarcane,1273.0,1144.5,3681.0
Chhattisgarh,2004,Whole Year,Sweet potato,901.0,1144.5,4559.0
Chhattisgarh,2004,Whole Year,Turmeric,322.0,1144.5,296.0
Chhattisgarh,2005,Kharif,Arhar/Tur,14871.0,1287.2,7236.0
Chhattisgarh,2005,Kharif,Bajra,3.0,1287.2,3.0
Chhattisgarh,2005,Kharif,Cotton(lint),1.0,1287.2,1.0
Chhattisgarh,2005,Kharif,Groundnut,8355.0,1287.2,9429.0
Chhattisgarh,2005,Kharif,Horse-gram,8842.0,1287.2,2429.0
Chhattisgarh,2005,Kharif,Jowar,1567.0,1287.2,1327.0
Chhattisgarh,2005,Kharif,Maize,36905.0,1287.2,33583.0
Chhattisgarh,2005,Kharif,Moong(Green Gram),112.0,1287.2,21.0
Chhattisgarh,2005,Kharif,Rice,312299.0,1287.2,341368.0
Chhattisgarh,2005,Kharif,Sesamum,4766.0,1287.2,1512.0
Chhattisgarh,2005,Kharif,Small millets,59787.0,1287.2,8854.0
Chhattisgarh,2005,Kharif,Sunflower,52.0,1287.2,13.0
Chhattisgarh,2005,Kharif,Urad,15446.0,1287.2,4857.0
Chhattisgarh,2005,Rabi,Barley,3030.0,1287.2,2540.0
Chhattisgarh,2005,Rabi,Gram,3264.0,1287.2,1901.0
Chhattisgarh,2005,Rabi,Khesari,193.0,1287.2,77.0
Chhattisgarh,2005,Rabi,Linseed,9677.0,1287.2,2155.0
Chhattisgarh,2005,Rabi,Masoor,2173.0,1287.2,671.0
Chhattisgarh,2005,Rabi,Peas & beans (Pulses),2918.0,1287.2,1223.0
Chhattisgarh,2005,Rabi,Rapeseed &Mustard,20427.0,1287.2,7153.0
Chhattisgarh,2005,Rabi,Wheat,19226.0,1287.2,19667.0
Chhattisgarh,2005,Whole Year,Banana,21.0,1287.2,619.0
Chhattisgarh,2005,Whole Year,Coriander,621.0,1287.2,132.0
Chhattisgarh,2005,Whole Year,Dry chillies,658.0,1287.2,155.0
Chhattisgarh,2005,Whole Year,Dry ginger,560.0,1287.2,540.0
Chhattisgarh,2005,Whole Year,Garlic,528.0,1287.2,1427.0
Chhattisgarh,2005,Whole Year,Onion,1245.0,1287.2,6292.0
Chhattisgarh,2005,Whole Year,Potato,5939.0,1287.2,27845.0
Chhattisgarh,2005,Whole Year,Sugarcane,1455.0,1287.2,4768.0
Chhattisgarh,2005,Whole Year,Sweet potato,940.0,1287.2,5436.0
Chhattisgarh,2005,Whole Year,Turmeric,337.0,1287.2,328.0
Chhattisgarh,2006,Kharif,Arhar/Tur,16151.0,1317.7,7693.0
Chhattisgarh,2006,Kharif,Cotton(lint),1.0,1317.7,1.0
Chhattisgarh,2006,Kharif,Groundnut,8030.0,1317.7,9006.0
Chhattisgarh,2006,Kharif,Horse-gram,8563.0,1317.7,2476.0
Chhattisgarh,2006,Kharif,Jowar,1542.0,1317.7,1343.0
Chhattisgarh,2006,Kharif,Maize,36721.0,1317.7,45056.0
Chhattisgarh,2006,Kharif,Moong(Green Gram),107.0,1317.7,22.0
Chhattisgarh,2006,Kharif,Potato,558.0,1317.7,2175.0
Chhattisgarh,2006,Kharif,Ragi,541.0,1317.7,118.0
Chhattisgarh,2006,Kharif,Rice,313914.0,1317.7,345995.0
Chhattisgarh,2006,Kharif,Sesamum,4639.0,1317.7,1524.0
Chhattisgarh,2006,Kharif,Small millets,35177.0,1317.7,2953.0
Chhattisgarh,2006,Kharif,Sunflower,52.0,1317.7,15.0
Chhattisgarh,2006,Kharif,Urad,15267.0,1317.7,4966.0
Chhattisgarh,2006,Rabi,Barley,2899.0,1317.7,2460.0
Chhattisgarh,2006,Rabi,Gram,3264.0,1317.7,2553.0
Chhattisgarh,2006,Rabi,Khesari,423.0,1317.7,184.0
Chhattisgarh,2006,Rabi,Linseed,9624.0,1317.7,2381.0
Chhattisgarh,2006,Rabi,Masoor,2230.0,1317.7,714.0
Chhattisgarh,2006,Rabi,Peas & beans (Pulses),3217.0,1317.7,1372.0
Chhattisgarh,2006,Rabi,Potato,5540.0,1317.7,22201.0
Chhattisgarh,2006,Rabi,Rapeseed &Mustard,19759.0,1317.7,8758.0
Chhattisgarh,2006,Rabi,Wheat,20085.0,1317.7,24875.0
Chhattisgarh,2006,Whole Year,Banana,14.0,1317.7,492.0
Chhattisgarh,2006,Whole Year,Coriander,599.0,1317.7,134.0
Chhattisgarh,2006,Whole Year,Dry chillies,739.0,1317.7,252.0
Chhattisgarh,2006,Whole Year,Dry ginger,684.0,1317.7,844.0
Chhattisgarh,2006,Whole Year,Garlic,529.0,1317.7,1539.0
Chhattisgarh,2006,Whole Year,Onion,1245.0,1317.7,5306.0
Chhattisgarh,2006,Whole Year,Sugarcane,1904.0,1317.7,5965.0
Chhattisgarh,2006,Whole Year,Sweet potato,972.0,1317.7,5797.0
Chhattisgarh,2006,Whole Year,Turmeric,377.0,1317.7,363.0
Chhattisgarh,2007,Kharif,Arhar/Tur,16173.0,1281.2,9071.0
Chhattisgarh,2007,Kharif,Castor seed,2.0,1281.2,10.0
Chhattisgarh,2007,Kharif,Cotton(lint),1.0,1281.2,1.0
Chhattisgarh,2007,Kharif,Groundnut,8169.0,1281.2,10024.0
Chhattisgarh,2007,Kharif,Horse-gram,8748.0,1281.2,2403.0
Chhattisgarh,2007,Kharif,Jowar,1489.0,1281.2,1548.0
Chhattisgarh,2007,Kharif,Maize,36798.0,1281.2,54958.0
Chhattisgarh,2007,Kharif,Moong(Green Gram),86.0,1281.2,17.0
Chhattisgarh,2007,Kharif,Potato,812.0,1281.2,2955.0
Chhattisgarh,2007,Kharif,Ragi,488.0,1281.2,94.0
Chhattisgarh,2007,Kharif,Rice,311757.0,1281.2,380351.0
Chhattisgarh,2007,Kharif,Sesamum,4865.0,1281.2,1570.0
Chhattisgarh,2007,Kharif,Small millets,32708.0,1281.2,8145.0
Chhattisgarh,2007,Kharif,Sunflower,46.0,1281.2,14.0
Chhattisgarh,2007,Kharif,Urad,15498.0,1281.2,5041.0
Chhattisgarh,2007,Rabi,Barley,2917.0,1281.2,3471.0
Chhattisgarh,2007,Rabi,Gram,3285.0,1281.2,2428.0
Chhattisgarh,2007,Rabi,Khesari,249.0,1281.2,113.0
Chhattisgarh,2007,Rabi,Linseed,9880.0,1281.2,2893.0
Chhattisgarh,2007,Rabi,Masoor,2325.0,1281.2,756.0
Chhattisgarh,2007,Rabi,Moong(Green Gram),37.0,1281.2,7.0
Chhattisgarh,2007,Rabi,Peas & beans (Pulses),3078.0,1281.2,1335.0
Chhattisgarh,2007,Rabi,Potato,5525.0,1281.2,21594.0
Chhattisgarh,2007,Rabi,Rapeseed &Mustard,19885.0,1281.2,8542.0
Chhattisgarh,2007,Rabi,Wheat,20018.0,1281.2,25897.0
Chhattisgarh,2007,Whole Year,Banana,19.0,1281.2,578.0
Chhattisgarh,2007,Whole Year,Coriander,500.0,1281.2,112.0
Chhattisgarh,2007,Whole Year,Dry chillies,811.0,1281.2,516.0
Chhattisgarh,2007,Whole Year,Dry ginger,733.0,1281.2,876.0
Chhattisgarh,2007,Whole Year,Garlic,535.0,1281.2,1445.0
Chhattisgarh,2007,Whole Year,Onion,1275.0,1281.2,5341.0
Chhattisgarh,2007,Whole Year,Sugarcane,2193.0,1281.2,6975.0
Chhattisgarh,2007,Whole Year,Sweet potato,1014.0,1281.2,5956.0
Chhattisgarh,2007,Whole Year,Turmeric,391.0,1281.2,371.0
Chhattisgarh,2008,Kharif,Arhar/Tur,15533.0,1108.5,9736.0
Chhattisgarh,2008,Kharif,Cotton(lint),11.0,1108.5,11.0
Chhattisgarh,2008,Kharif,Groundnut,7956.0,1108.5,9711.0
Chhattisgarh,2008,Kharif,Horse-gram,8448.0,1108.5,2402.0
Chhattisgarh,2008,Kharif,Jowar,1380.0,1108.5,1990.0
Chhattisgarh,2008,Kharif,Maize,36132.0,1108.5,48598.0
Chhattisgarh,2008,Kharif,Moong(Green Gram),97.0,1108.5,19.0
Chhattisgarh,2008,Kharif,Potato,627.0,1108.5,2621.0
Chhattisgarh,2008,Kharif,Ragi,471.0,1108.5,98.0
Chhattisgarh,2008,Kharif,Rice,311848.0,1108.5,365590.0
Chhattisgarh,2008,Kharif,Sesamum,4516.0,1108.5,1329.0
Chhattisgarh,2008,Kharif,Small millets,30564.0,1108.5,7220.0
Chhattisgarh,2008,Kharif,Sunflower,38.0,1108.5,12.0
Chhattisgarh,2008,Kharif,Urad,14886.0,1108.5,4843.0
Chhattisgarh,2008,Rabi,Barley,2763.0,1108.5,2475.0
Chhattisgarh,2008,Rabi,Gram,3065.0,1108.5,2293.0
Chhattisgarh,2008,Rabi,Khesari,438.0,1108.5,88.0
Chhattisgarh,2008,Rabi,Linseed,9565.0,1108.5,2670.0
Chhattisgarh,2008,Rabi,Masoor,2168.0,1108.5,705.0
Chhattisgarh,2008,Rabi,Moong(Green Gram),25.0,1108.5,5.0
Chhattisgarh,2008,Rabi,Peas & beans (Pulses),3091.0,1108.5,1340.0
Chhattisgarh,2008,Rabi,Potato,5756.0,1108.5,24617.0
Chhattisgarh,2008,Rabi,Rapeseed &Mustard,19965.0,1108.5,7997.0
Chhattisgarh,2008,Rabi,Wheat,20115.0,1108.5,24154.0
Chhattisgarh,2008,Whole Year,Banana,11.0,1108.5,257.0
Chhattisgarh,2008,Whole Year,Coriander,545.0,1108.5,118.0
Chhattisgarh,2008,Whole Year,Dry chillies,857.0,1108.5,419.0
Chhattisgarh,2008,Whole Year,Dry ginger,831.0,1108.5,1041.0
Chhattisgarh,2008,Whole Year,Garlic,561.0,1108.5,1259.0
Chhattisgarh,2008,Whole Year,Onion,1337.0,1108.5,4974.0
Chhattisgarh,2008,Whole Year,Sugarcane,1956.0,1108.5,5656.0
Chhattisgarh,2008,Whole Year,Sweet potato,1061.0,1108.5,4793.0
Chhattisgarh,2008,Whole Year,Turmeric,423.0,1108.5,383.0
Chhattisgarh,2009,Kharif,Arhar/Tur,15803.0,956.6,7921.0
Chhattisgarh,2009,Kharif,Groundnut,7913.0,956.6,9525.0
Chhattisgarh,2009,Kharif,Horse-gram,8335.0,956.6,2009.0
Chhattisgarh,2009,Kharif,Jowar,1330.0,956.6,1450.0
Chhattisgarh,2009,Kharif,Maize,35793.0,956.6,40865.0
Chhattisgarh,2009,Kharif,Moong(Green Gram),111.0,956.6,18.0
